,pChEMBL Value,#RO5 Violations,Smiles
207,7.85,0,Cc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1
208,7.85,0,COc1ccc2c(=O)c(/C=C/c3ccc(F)cc3)coc2c1
209,7.85,0,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
210,7.82,0,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
211,7.8,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
212,7.77,0,COc1ccc2c(c1)[nH]c1c(C)nccc12
213,7.77,1,O=[N+]([O-])c1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1
214,7.77,0,C#CCN(C)CC(=C)c1ccc(F)c(C)c1.O=C(O)C(=O)O
215,7.77,0,COc1ccc2c(c1)[nH]c1c(C)nccc12
216,7.75,0,COc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccc(C)cc43)C(c3ccccc3Cl)C2)cc1
217,7.75,0,C#CCN(C)CC(=C)c1ccc(C)c(C)c1.O=C(O)C(=O)O
218,7.75,0,Cc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1
219,7.75,0,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C
220,7.72,0,Cc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccccc43)C(c3ccccc3)C2)cc1
221,7.7,0,C#CCN(C)CC(=C)c1cccc(COc2ccccc2)c1.O=C(O)C(=O)O
222,7.7,0,C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1.O=C(O)C(=O)O
223,7.7,0,O=C(Cl)C1=Cc2cc(Br)ccc2CC1=O
224,7.7,0,Cc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccc(Cl)cc43)C(c3ccccc3)C2)cc1
225,7.7,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
226,7.7,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
227,7.67,0,Cl.N[C@]1(CCc2ccccc2)C[C@H]1c1ccccc1
228,7.66,0,CCCCSc1ccc(C[C@H](C)N)cc1
229,7.66,0,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3)nnc12
230,7.66,0,COc1ccc2c(=O)c(/C=C/c3ccc(O)cc3)coc2c1
231,7.64,0,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O
232,7.62,0,O=c1c(Cc2ccccc2)nc2ccccc2n1CC(O)CO
