,pChEMBL Value,#RO5 Violations,Smiles
254,7.96,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1
255,7.96,0,CCOC1(OCC)C2c3ccccc3C([n+]3ccccc32)C1(CC)CC.[O-][Cl+3]([O-])([O-])[O-]
256,7.95,0,N[C@@]12CCCCC1CCc1ccccc12
257,7.95,0,CNC12CCCCC1Sc1ccccc12
258,7.95,0,CNC12CCCCC1Sc1ccccc12
259,7.93,1,CCc1cccc(NC(=N)Nc2cc(SC)cc(CC)c2Cl)c1.Cl
260,7.93,0,C[C@@H](NC(N)=O)c1ccc(NC(=O)/C=C/c2c(C(=O)[O-])[nH]c3cc(Cl)cc(Cl)c23)cc1.[Na+]
261,7.93,1,CN(Cc1cccc(-c2c(O)nc3cc(Cl)ccc3c2O)c1)c1ccccc1
262,7.93,1,CNc1ccc(Cc2cccc(-c3c(O)c4ccc(Cl)cc4[nH]c3=O)c2)cc1
263,7.93,0,CCc1cc(Cl)cc2[nH]c(=O)c(-c3cccc(NC)c3)c(O)c12
264,7.92,0,Br.Nc1ccc2c(c1)C1C3CCCC3C2N2CCCCC12
265,7.92,0,CCCOC1(OCCC)C2c3ccccc3C([n+]3ccccc32)C1(C)C.[O-][Cl+3]([O-])([O-])[O-]
266,7.92,1,Oc1nc2cc(Cl)ccc2c(O)c1-c1ccc(Oc2ccccc2)cc1
267,7.92,0,N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2ccc3ccccc3c2)c1)C(=O)O
268,7.92,0,CCOC1(OCC)C2c3cc(Cl)ccc3C([n+]3ccccc32)C1(C)C.[O-][Cl+3]([O-])([O-])[O-]
269,7.92,1,Oc1cccc2c1C1c3cccc[n+]3C2CC1(c1ccccc1)c1ccccc1.[Cl-]
270,7.92,0,Cc1ccccc1CC1CCN(C(=O)c2nc3cc(O)ccc3[nH]2)CC1
271,7.92,0,O=Nc1c(O)nc2cc(Cl)c(Cl)cc2c1O
272,7.92,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(OC)c1
273,7.92,0,Cc1ccc2c(c1)-c1nc(O)c(O)nc1C2(C)CC(=O)O
274,7.92,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc([N+](=O)[O-])c1
275,7.91,1,Oc1nc2cc(Cl)ccc2c(O)c1-c1cccc(OCc2ccccc2)c1
276,7.91,0,CO[C@H](C)CN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1C2(C)C
277,7.91,1,CC/N=C(\S)NCc1ccc(NC(=O)/C=C/c2c(C(=O)[O-])[nH]c3cc(Cl)cc(Cl)c23)cc1.[Na+]
278,7.91,1,CCc1cccc(N(C)C(=N)Nc2cc(CC)cc(OC(F)(F)F)c2Br)c1.Cl
279,7.9,0,O=C([O-])C1C/C(=C2\CCN(c3cccnc3)C2=O)c2ccc(Cl)cc2N1.[Na+]
280,7.9,0,O=C([O-])C1CC(C2=CCN(c3cccnc3)C2=O)c2ccc(Cl)cc2N1.[Na+]
281,7.89,0,O=c1cc(O)c2ccc(Cl)cc2[nH]c1=O
282,7.89,0,Cc1ccsc1Cn1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O
283,7.89,1,CCc1cccc(N(C)C(=N)Nc2cc(CC)cc(CC)c2Br)c1.Cl
284,7.89,0,CCC/C(=C\C(N)C(=O)O)CP(=O)(O)O
285,7.89,0,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(F)c1
286,7.89,0,[Cl-].c1ccc2c(c1)C1CC(c3cc[nH]n3)(c3cc[nH]n3)C2c2cccc[n+]21
287,7.89,0,CCOC1(OCC)C2c3c(OC)cccc3C([n+]3ccccc32)C1(C)C.[Cl-]
288,7.89,0,Oc1ccc(-c2c(O)nc3cc(Cl)cc(Cl)c3c2O)cc1
289,7.88,0,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
290,7.88,1,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1
291,7.87,0,N[C@]12CCCC[C@H]1Cc1ccccc12
292,7.85,0,O=C(O)c1cc(O)c2c(I)cc(Cl)cc2n1
293,7.85,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(C)c1
294,7.85,0,O=C(Cc1ccccc1)N[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21
295,7.85,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccsc1
296,7.85,0,Cn1nc[n+]2c1C1c3ccccc3C2CC1(c1ccoc1)c1ccoc1.[Cl-]
297,7.85,1,CSc1ccc(Cl)c(NC(=N)N(C)c2cc(C)cc(C)c2)c1
298,7.85,0,O=C(O)[C@H]1C[C@@H](/C=C/CP(=O)(O)O)CCN1
299,7.85,0,O=C(O)[C@H]1C[C@@H](/C=C/CP(=O)(O)O)CCN1
300,7.85,0,N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2ccc3ccccc3c2)c1)C(=O)O
301,7.85,0,O=C(O)[C@@H]1C[C@H](/C=C/CP(=O)(O)O)CCN1
302,7.83,0,CNC12CCCCC1CCc1ccccc12
303,7.83,0,CN[C@]12CCCC[C@H]1CCc1ccccc12
304,7.82,0,C[C@@H]1CCN[C@@H](C(=O)O)[C@H]1C(=O)CP(=O)(O)O
305,7.82,0,COc1ccc(-c2cc(NCCO)c3ccccc3n2)cc1
306,7.82,1,O=C(Nc1ccccc1)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1
307,7.82,0,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1
308,7.82,0,CC1(CC(=O)O)c2ccc(F)cc2-c2nc(O)c(O)nc21
309,7.82,0,CO[C@@H](C)CN1CC[C@@]2(C)c3c(O)cccc3C[C@@H]1C2(C)C
310,7.82,0,CCCCCNC1=NCCN1OCc1ccccc1F
311,7.82,0,Br.c1ccc2c(c1)C1C3CCCC3C2N2CCCCC12
312,7.82,0,N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2cccc3ccccc23)c1)C(=O)O
313,7.82,0,O=C(/C=C/c1c(C(=O)[O-])[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1.[Na+]
314,7.82,0,CC(C#Cc1cccnc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O.CS(=O)(=O)O
315,7.81,0,Fc1ccc2c(c1)C1CNC(C2)c2ccccc21
316,7.8,0,O=C([O-])C1CC(C2=CCN(c3ccccc3)C2=O)c2c(Cl)cc(Cl)cc2N1.[Na+]
317,7.8,0,O=C([O-])C1C/C(=C2/NC(=O)N(c3ccccc3)C2=O)c2ccc(Cl)cc2N1.[Na+]
318,7.8,0,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(CCCc2ccccc2)CC1
319,7.8,0,O=C([O-])C1C/C(=C2/NC(=O)N(c3ccccc3)C2=O)c2ccc(Cl)cc2N1.[Na+]
320,7.8,0,O=C(O)c1ccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1
321,7.8,1,CCc1cccc(N(C)C(=N)Nc2cc(CC)cc(C(F)(F)F)c2Br)c1.Cl
322,7.8,0,CO[C@@H](C)CN1CC[C@@]2(C)c3ccccc3C[C@@H]1C2(C)C
323,7.78,0,CN1CC[C@]23CCCC[C@@]12c1ccccc1CC3
324,7.78,1,Oc1nc2sc(Cl)cc2c(O)c1-c1cccc(Oc2ccccc2)c1
325,7.78,0,CC(=O)Nc1ccc(N2CC=C(C3CC(C(=O)O)Nc4cc(Cl)ccc43)C2=O)cc1
326,7.78,0,CNC12CCCCC1Cc1ccc(O)cc12
327,7.78,0,CC(C)C(=O)NCc1ccc(NC(=O)/C=C2\CC(C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1
328,7.77,0,Cc1ccc(-c2cc(NCC(O)CO)c3ccccc3n2)cc1Cl
329,7.77,0,COc1cccc(OC)c1C/N=C(\N)c1cc2cc(F)ccc2[nH]1.Cl
330,7.77,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(C#N)c1
331,7.77,0,O=C(O)[C@H]1C[C@@H](Cc2nnn[nH]2)CCN1
332,7.77,0,[Cl-].c1ccc2c(c1)C1CC(c3nccs3)(c3nccs3)C2c2cccc[n+]21
333,7.76,0,Nc1ccc(NC(=O)/C=C2\CC(C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1
334,7.75,0,COc1ccc2c(c1)C1(N)CCCCC1CC2
335,7.75,0,NC(Cc1nc2cc(Cl)c(Cl)cc2n1CP(=O)(O)O)C(=O)O
336,7.75,0,O=C(c1cc2ccc(O)cc2[nH]1)N1CCC(Cc2ccccc2)CC1
337,7.75,0,O=C(c1cc2ccc(O)cc2[nH]1)N1CCC(Cc2ccccc2)CC1
338,7.75,0,O=C(c1cc2ccc(O)cc2[nH]1)N1CCC(Cc2ccccc2)CC1
339,7.75,0,O=C(Nc1ccccc1)NC1c2ccccc2-c2nc(O)c3nc(C(=O)O)cn3c21
340,7.75,0,O=C1C2=NCCCN(Cc3nn[nH]n3)C2=C1O
341,7.75,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(C(F)(F)F)c1
342,7.75,0,CC12NC(Cc3ccc(O)cc31)c1ccccc12
343,7.74,1,CN(C(=N)Nc1cccc2ccccc12)c1cccc(C(F)(F)F)c1
344,7.74,0,N[C@H](Cc1nc2cc(Cl)c(Cl)cc2n1CP(=O)(O)O)C(=O)O
345,7.73,0,O=C([O-])C1CC(C2=CCCN(c3ccccc3)C2=O)c2ccc(Cl)cc2N1.[Na+]
346,7.73,0,N#C/C=C/c1ccc(NC(=O)/C=C2\CC(C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1
347,7.72,0,CSc1ccc(Cl)c(NC(=N)N(C)c2cccc(F)c2)c1
348,7.72,0,O=C1C2=NCC(O)CN(CCP(=O)(O)O)C2=C1O
349,7.72,0,COc1ccc2[nH]c(C(=N)NCc3ccccc3OC)cc2c1.Cl
350,7.72,1,[Cl-].c1ccc2c(c1)C1CC(c3ccoc3)(c3ccoc3)C2c2c3ccccc3cc[n+]21
351,7.72,0,COc1ccc(-c2cc(NCC(O)CO)c3ccccc3n2)cc1
352,7.72,0,COc1ccc[n+]2c1C1c3ccccc3C2CC1(c1ccoc1)c1ccoc1.[Cl-]
353,7.72,0,NCc1ccc(CC(=O)N[C@H]2C[C@H](C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1
354,7.72,0,O=C(C[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21)Nc1ccccc1
355,7.72,0,NCc1ccc(CC(=O)N[C@H]2C[C@H](C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1
356,7.72,0,O=C(O)Cc1ccc(NC(=O)/C=C2\CC(C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1
357,7.71,1,CCc1cccc(N(C)C(=N)Nc2cc(Br)cc(OC(F)(F)F)c2Br)c1.Cl
358,7.7,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1ccc(Cl)cc1
359,7.7,1,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(-c2ccccc2)c1
360,7.7,0,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(OC(F)(F)F)c1
361,7.7,0,O=C([O-])C1C/C(=C2/CCN(c3ccccc3)C2=O)c2c(Cl)cc(Cl)cc2N1.[Na+]
362,7.7,0,N[C@H](Cc1nc2cc(Cl)ccc2cc1CP(=O)(O)O)C(=O)O
363,7.7,0,NC(=O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1
364,7.7,0,O=[N+]([O-])c1c(Cl)c(Cl)cc2nc(O)c(O)nc12
365,7.7,0,Fc1ccc2c(c1)C1C3CCCC3C2N2CCCCC12.O=C(O)/C=C/C(=O)O
366,7.68,0,CN(C)C12CCCCC1CCc1ccccc12
367,7.68,0,CC1(CC(=O)O)c2ccccc2-c2nc(O)c(O)nc21
368,7.68,0,CCCC1(CC(=O)O)c2ccc(Cl)cc2-c2nc(O)c(O)nc21
369,7.68,0,CNC12CC=CCC1CCc1ccc(OC)cc12
370,7.68,0,COc1ccccc1CN1C(C(=O)O)Nc2cc(Cl)cc(Cl)c2S1(=O)=O
371,7.68,0,O=c1[nH]n(CC#Cc2ccccc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
372,7.68,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1
373,7.68,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccoc1
374,7.68,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccc([N+](=O)[O-])cc1
375,7.66,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccco1
376,7.66,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1
377,7.66,0,CNC12CCCCC1Cc1ccc(OC)cc12
378,7.66,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1CC(=O)c1ccccc1
379,7.66,0,OCC(O)CNc1cc(-c2ccc3c(c2)CCCC3)nc2ccccc12
380,7.66,0,O=C(c1cc(=O)c2cc3[nH]c(=O)oc3cc2[nH]1)N1CCC(Cc2ccccc2)CC1
381,7.66,0,NC(Cc1nc2ccc(Cl)cc2n1CP(=O)(O)O)C(=O)O
382,7.66,0,O=[N+]([O-])c1c(O)nc2cc(Cl)cc(Cl)c2c1O
383,7.66,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
384,7.66,0,Cc1cc(C)cc(N(C)C(=N)Nc2cccc3ccccc23)c1
385,7.65,1,CN(C)c1ccc(Cc2cccc(-c3c(O)c4ccc(Cl)cc4[nH]c3=O)c2)cc1
386,7.65,0,Cc1cc2nc(CC(N)C(=O)O)c(CP(=O)(O)O)nc2cc1C
387,7.64,0,CC12NC(Cc3ccccc31)c1cc(O)ccc12
388,7.64,0,Oc1nc2cc(Cl)c(Cl)c(Cn3ccnc3)c2nc1O
389,7.64,1,Cc1c(Cl)sc2nc(O)c(-c3cccc(Oc4ccccc4)c3)c(O)c12
390,7.64,0,CC12NC(Cc3ccccc31)c1ccc(O)cc12
391,7.64,0,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2
392,7.64,0,CCCCCNC1=NCCN1OCc1cccc(F)c1
393,7.64,0,Br.Oc1ccc2c(c1)C1C3CCCC3C2C2CCCCN21
394,7.64,0,Cc1ccc(-c2cc(NCC(O)CO)c3ccccc3n2)cc1
395,7.64,1,Oc1nc2cc(Cl)ccc2c(O)c1-c1cccc(-c2ccccc2)c1
396,7.63,1,COc1ccc(Nc2cccc(-c3c(O)c4ccc(Cl)cc4[nH]c3=O)c2)cc1
397,7.62,0,O=c1[nH]n(Cc2ccoc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
398,7.62,0,Oc1c(Cl)ccc2c1C1c3cccc[n+]3C2CC1(c1ccoc1)c1ccoc1
399,7.62,0,CC1(CC(=O)O)c2nc(O)c(O)nc2-c2cc(Cl)cc(Cl)c21
400,7.62,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
401,7.62,0,NC(Cc1nc2cc(Cl)ccc2nc1CP(=O)(O)O)C(=O)O
402,7.62,0,C[C@]12N[C@](C)(c3ccccc31)c1ccccc12
403,7.62,0,Cc1ncn(Cc2c(Cl)c(Cl)cc3nc(O)c(O)nc23)n1
404,7.62,0,O=C(CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23)Nc1ccccc1
405,7.61,0,Nc1cccc(/C(=C\c2c(C(=O)O)[nH]c3cc(Cl)cc(Cl)c23)C(=O)O)c1
406,7.6,0,CCc1ccccc1-c1cccc2[nH]c(C(=O)NC[C@@H](N)C(=O)O)cc12
407,7.6,0,CNC(Cc1cc(Cl)ccc1N)c1sccc1C
408,7.6,0,COc1ccc2c(c1)C1(C)NC2Cc2ccccc21
409,7.6,0,Oc1nc2cc(Cl)c(Cl)c(Cn3cncn3)c2nc1O
410,7.6,0,O=C(O)C1CC2CC(CP(=O)(O)O)CCC2CN1
411,7.6,0,O=C(c1cc2cc(O)ccc2[nH]1)N1CCC(Cc2ccccc2)CC1
412,7.59,0,NC12CCCCC1CCc1ccccc12
413,7.58,0,CCOC1(OCC)C2c3ccccc3C([n+]3cccc(OC)c32)C1(C)C.[O-][Cl+3]([O-])([O-])[O-]
414,7.58,0,COc1ccc2[nH]c(C(=N)NCc3c(OC)cccc3OC)cc2c1.Cl
415,7.58,0,COc1ccc(-c2cc(NCC(O)CO)c3ccccc3n2)cc1C
416,7.58,1,CCc1cccc(N(C)C(=N)Nc2cc(Br)cc(C(F)(F)F)c2Br)c1.Cl
417,7.58,0,N[C@H](C[C@H]1CC(C(=O)O)=NN1c1ccccc1)C(=O)O
418,7.58,0,O=C(Nc1ccccc1)N[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21
419,7.58,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1ccccc1F
420,7.58,0,CCOC1(OCC)C2c3c(OC(C)=O)cccc3C([n+]3ccccc32)C1(C)C.[O-][Cl+3]([O-])([O-])[O-]
421,7.58,0,CCCCCNC1=NCCN1OCc1ccccc1
422,7.57,1,CCc1cccc(N(C)C(=N)N(C)c2cc(Br)ccc2Br)c1.Cl
423,7.57,0,CC12NC(Cc3ccc(N)cc31)c1ccccc12
424,7.57,0,NCc1ccc(NC(=O)CCc2c(C(=O)O)[nH]c3cc(Cl)cc(Cl)c23)cc1
425,7.56,0,CNC12CC=CCC1CCc1ccccc12
426,7.56,0,O=C([O-])c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C1\CCN(c2ccccc2)C1=O.[Na+]
427,7.55,0,O=C(O)C1CN(CCCP(=O)(O)O)CCN1
428,7.55,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
429,7.55,1,Oc1nc2cc(Cl)ccc2c(O)c1-c1cccc(Cc2cccc3ccccc23)c1
430,7.55,0,NC12CC=CCC1CCc1ccc(O)cc12
431,7.55,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
432,7.55,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
433,7.55,0,CC1(CC(=O)O)c2ccc(Cl)cc2-c2nc(O)c(O)nc21
434,7.54,1,CCc1cccc(NC(=N)Nc2cc(CC)cc(CC)c2Br)c1.Cl
435,7.54,0,CCOC(=O)C(=O)c1c(O)c(O)nc2cc(Cl)cc(Cl)c12
436,7.54,0,Oc1ccc2c(c1)C1CC(c3ccoc3)(c3ccoc3)C2c2cccc[n+]21.[Cl-]
437,7.54,0,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1.Cl
438,7.54,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
439,7.54,0,CCOc1ccc2cc(CP(=O)(O)O)c(C[C@@H](N)C(=O)O)nc2c1
440,7.54,0,O=C1C2=NCCN(CCP(=O)(O)O)C2=C1O
441,7.54,1,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccc(Br)cc1
442,7.54,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(N)c1
443,7.54,0,N[C@H](Cc1nc2c(Cl)cc(Cl)cc2cc1CP(=O)(O)O)C(=O)O
444,7.54,0,O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
445,7.53,0,NC(Cc1nc2ccccc2nc1CP(=O)(O)O)C(=O)O
446,7.53,0,Fc1ccc2c(c1)C1CNC(C2)c2ccccc21
447,7.52,None,CN[C@@]12CCCC[C@@H]1Cc1ccccc12.CN[C@]12CCCC[C@H]1Cc1ccccc12
448,7.52,0,CC12NC(Cc3ccc(F)cc31)c1ccccc12
449,7.52,0,Oc1nc2cc(Cl)c(Cl)c(Cc3ccccn3)c2nc1O
450,7.52,0,Oc1nc2cc(Cl)c(Cl)c(Cl)c2nc1O
451,7.52,0,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2
452,7.52,0,O=C(O)C1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23
453,7.52,0,CCOC1(OCC)C2c3ccccc3C([n+]3cnn(C)c32)C1(C)C.[Cl-]
454,7.52,0,CN[C@]12CCCCC1CSc1ccccc12
455,7.52,0,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2
456,7.52,0,C[C@@]12Cc3ccccc3C[C@@](C)(N1)c1ccccc12
457,7.52,0,O=C(O)c1ccccc1NCc1cc(Cl)cc2nc(O)c(O)nc12
458,7.52,0,Oc1nc2cc(Cl)c(Cl)c(Cl)c2nc1O
459,7.52,0,CO[C@H](C)CN1CC[C@@]2(C)c3ccccc3C[C@@H]1C2(C)C
460,7.51,1,O=C(NCc1ccccc1)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1
461,7.51,0,CC12NC(Cc3ccc(F)cc31)c1ccc(F)cc12
462,7.51,0,O=c1cc(O)c2c(Cl)cc(Cl)cc2[nH]c1=O
463,7.51,0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
464,7.51,0,CNC12CCCCC1CCc1sccc12
465,7.5,0,C[C@H](NCc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)P(=O)(O)O
466,7.5,0,O=C(O)c1cn2c3c(nc(O)c2n1)-c1ccccc1C3n1cccc1
467,7.5,0,CCc1ccccc1-c1cccc2[nH]c(C(=O)NCC(N)C(=O)O)cc12
468,7.5,0,CC12NC(Cc3ccc(-c4ccccc4)cc31)c1ccccc12
469,7.5,0,NC(Cc1ccc(CC(=O)N[C@H]2C[C@H](C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1)C(=O)O
470,7.5,0,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
471,7.5,0,O=C(O)c1cc(O)c2c(I)cc(Cl)cc2n1
472,7.5,0,CN(C(=N)Nc1cccc2ccccc12)c1cccc(I)c1
473,7.5,0,O=C(O)c1cc(O)c2c(I)cc(Cl)cc2n1
474,7.5,0,C[C@@H](NCc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)P(=O)(O)O
475,7.5,0,Cc1ccc2c(c1)[C@]1(C)N[C@H](C2)c2ccccc21
476,7.5,0,O=C(O)c1cc(O)c2c(I)cc(Cl)cc2n1
477,7.5,0,NC(Cc1ccc(CC(=O)N[C@H]2C[C@H](C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1)C(=O)O
478,7.49,0,Clc1ccc2c(c1)C1CNC(C2)c2ccccc21
479,7.49,1,CN(C)Cc1sccc1Oc1cccc(-c2c(O)nc3cc(Cl)ccc3c2O)c1
480,7.48,0,O=Nc1c(O)nc2cc(Cl)cc(Cl)c2c1O
481,7.48,0,COc1ccc2c(c1)C1Cc3ccccc3C2(C)N1
482,7.48,0,COc1ccccc1C/N=C(\N)c1cc2cc(F)ccc2[nH]1.Cl
483,7.48,0,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1CCCc1ccccc1
484,7.47,1,COc1cccc2c1CCCC2CCCN1CCCC(C)(C)C1
485,7.47,0,CCCCCNC1=NCCN1OCc1ccccc1C
486,7.47,0,CO[C@H](C)CN1CC[C@@]2(C)c3c(O)cccc3C[C@@H]1C2(C)C
487,7.47,0,CCOC1(OCC)C2c3ccccc3C(C1C)[n+]1ccccc12.[O-][Cl+3]([O-])([O-])[O-]
488,7.47,0,Cc1ccc2c(c1)C1(C)NC(C2)c2ccccc21
489,7.46,0,COc1ccccc1C/N=C(\N)c1cc2ccccc2[nH]1.Cl
490,7.46,0,C/C(=C\C(N)C(=O)O)CP(=O)(O)O
491,7.46,0,C[C@]12N[C@](C)(Cc3ccccc31)c1ccccc12
492,7.46,0,CCc1cc(Cl)cc2[nH]c(=O)c(-c3cccc(N(C)C)c3)c(O)c12
493,7.46,0,C/C(=C\C(N)C(=O)O)CP(=O)(O)O
494,7.46,1,Oc1nc2cc(Cl)ccc2c(O)c1-c1cccc(C#Cc2ccccc2)c1
495,7.46,1,CCc1cccc(NC(=N)Nc2cc(CC)cc(CC)c2Cl)c1.Cl
496,7.45,0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccc(F)cc1
497,7.45,0,CO[C@@H](C)CN1CC[C@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C
498,7.44,1,CCCCn1cc[n+]2c1C1c3ccccc3C2CC1(c1ccoc1)c1ccoc1.[Cl-]
499,7.44,0,c1ccc(C2(N3CCCCC3)CCCCC2)cc1
500,7.44,0,O=C1C(O)=C2/C1=N\CCCCN2CCP(=O)(O)O
501,7.44,0,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1
502,7.44,1,[N-]=[N+]=Nc1ccc(C(=O)NCCCCCC/C(=C\C(N)C(=O)O)CP(=O)([O-])O)c(O)c1.[Na+]
503,7.44,0,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1CCCCCc1ccccc1
504,7.44,0,COc1ccc2c(c1)C1(C)NC2Cc2ccccc21
505,7.44,0,c1ccc(C2(N3CCCCC3)CCCCC2)cc1
506,7.44,1,COCc1csc2nc(O)c(-c3cccc(Oc4ccccc4)c3)c(O)c12
507,7.44,0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
508,7.44,0,O=C(CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1
509,7.43,0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
510,7.43,0,Cc1cc(C)c2c(O)c(N=O)c(O)nc2c1
511,7.43,1,CCc1cccc(N(C)C(=N)Nc2cc(Br)cc(CC)c2Br)c1.Cl
512,7.43,0,C[C@]12N[C@H](Cc3ccc(N=C=S)cc31)c1ccccc12
513,7.43,1,Oc1nc2sc3c(c2c(O)c1-c1cccc(Oc2ccccc2)c1)CCCS3
514,7.43,0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C/C(=O)O
515,7.43,0,C[C@]12N[C@H](Cc3ccc(N=C=S)cc31)c1ccccc12
516,7.43,0,CN(C)c1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1
517,7.42,0,O=C(O)CCC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23
518,7.42,0,CCCCCNC1=NCCN1OCc1cccc(C)c1
519,7.42,0,O=C(/C=C1\CC(C(=O)[O-])Nc2cc(Cl)ccc21)Nc1ccccc1.[Na+]
520,7.42,0,CCCCCNC1=NCCN1OCc1ccccc1Cl
521,7.42,0,CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1CCSc1ccccc1
522,7.42,0,O=C1C2=NCCCN(Cc3nn[nH]n3)C2=C1O
523,7.42,0,c1ccc2c(c1)CC1NCC2c2ccccc21
